PseudoID,PseudoIDRe,ReportID,Opened,Closed,YearOpened,Summary,OriginalReporter,Reporter,Status,SecuritySeverity,Component,WeaknessType,IsExternal,Releases,Language,IsExploited,FirstReported,FixedTimestamp,TimeToFix,TimeFromFirstReport,IsReopened
1248580,1248580,1248580,1455631168,1464215880,2016,            Crash in TSymbolTableLevel::~TSymbolTableLevel        ,Aral,  aral.yaman,VERIFIED FIXED,High,Graphics: CanvasWebGL,Memory buffer bounds error,1,Stable,['C++'],0,1455631168,1464215880,99,0,0
1448612,1448612,1448612,1521946559,1522230965,2018,            Double free in nsStreamLoader (presumably because of FetchConsumer stuff).        ,Emilio Cobos Álvarez,  emilio,RESOLVED FIXED,Moderate,DOM: Workers,,0,Stable,['C++'],0,1521946559,1522230965,3,0,0
795234,795234,795234,1348817543,1349316099,2012,            crash in _pixman_implementation_fill        ,Scoobidiver,  scoobidiver,RESOLVED FIXED,Critical,Graphics,,0,NotStable,['JAVA'],0,1348817543,1349316099,5,0,0
892426,892426,892426,1373540735,1374197998,2013,            Crash [@ compartment] or Opt-Crash [@ getGeneric] involving array_toSource and invalid read        ,Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1373540735,1374197998,7,0,0
951528,943366,951528,1387346944,1387607885,2013,            Crash [@ js::assertSameCompartment] or [@ js::ScopedThreadSafeStringInspector::ensureChars]        ,Gary Kwong,  gkw,VERIFIED FIXED,Critical,JavaScript Engine: JIT,,0,NotStable,['C++'],0,1385476230,1387607885,24,21,0
767234,757795,767234,1340327707,1340467705,2012,            Write barrier on generator slots can be invoked when they contain garbage        ,Bill McCloskey,  billm,RESOLVED FIXED,High,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1337771695,1340467705,31,29,0
1018620,1018620,1018620,1401569787,1401804192,2014,"            Assertion failure: thing->zone()->isCollecting() || rt->isAtomsZone(thing->zone()), at gc/Marking.cpp:204        ",Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1401569787,1401804192,2,0,0
1645204,-1,1645204,1591909813,1594973221,2020,            bypassCORSChecks is not cleared after a redirect        ,Rob Wu,  robwu,VERIFIED FIXED,High,Networking: HTTP,,0,Stable,"['C++', 'JS']",0,-1,1594973221,-1,-1,0
830192,830138,830192,1358125175,1359251938,2013,            Out of bounds read in nsCellMap::GetRowSpanForNewCell        ,Abhishek Arya,  inferno,RESOLVED FIXED,Critical,Layout: Tables,,1,NotStable,"['C++', 'HTML']",0,1358107204,1359251938,13,0,0
780274,779124,780274,1344027207,1344637691,2012,"            JM/IonMonkey: Crash [@ js::mjit::EnterMethodJIT] or ""Assertion failure: info.isValid(),""        ",Gary Kwong,  gkw,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,,0,1343745135,1344637691,10,3,1
755996,725189,755996,1337227266,1639089719,2012,            [New Tab Page] shows sensitive information in the thumbnails        ,Brian Smith,  briansmith,RESOLVED FIXED,Low,New Tab Page,,1,NotStable,,0,1328666534,1639089719,3592,99,0
1593971,1593971,1593971,1572954324,1573638652,2019,"            Assertion failure: input->type() == MIRType::Double, at js/src/jit/Lowering.cpp:2893        ",Christian Holler,  decoder,RESOLVED FIXED,High,JavaScript Engine: JIT,,0,NotStable,"['C++', 'JS']",0,1572954324,1573638652,7,0,0
1003006,1003006,1003006,1398753501,1401396317,2014,            Camera rotation query in B2G must run on Mainthread        ,Randell Jesup,  jesup,RESOLVED FIXED,High,WebRTC: Audio/Video,,0,NotStable,['C++'],0,1398753501,1401396317,30,0,0
1342567,560325,1342567,1487975538,1496191418,2017,            Crash in nsExpirationTracker<T>::RemoveObject        ,Philipp,  philipp,RESOLVED FIXED,High,Graphics: ImageLib,,0,Stable,['C++'],0,1271708357,1496191418,2598,2503,1
1289387,1289387,1289387,1469533737,1581681163,2016,            Follow up fixes to sendBeacon()'s request mode        ,Anne,  annevk,NEW,Low,DOM: Networking,,0,NotStable,,0,1469533737,-1,-1,0,0
1608994,-1,1608994,1578956346,1581696135,2020,"            Assertion failure: LoadUnboxedObjectOrNull instruction returned object with unexpected type, at jit/MacroAssembler.cpp:1881        ",Christian Holler,  decoder,RESOLVED FIXED,High,JavaScript Engine,,0,NotStable,['C++'],0,-1,1581696135,-1,-1,0
1234425,1234425,1234425,1450751608,1453284087,2015,            Crash [@ js::jit::BaselineFrame::script]        ,Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,Stable,['C++'],0,1450751608,1453284087,29,0,0
1133160,1133160,1133160,1423881905,1424446420,2015,            Heap-buffer-overflow in mozilla::gfx::FilterSupport::PostFilterExtentsForPrimitive        ,Abhishek Arya,  inferno,RESOLVED FIXED,Moderate,Graphics,,1,NotStable,['C++'],0,1423881905,1424446420,6,0,0
1415883,1415883,1415883,1510237760,1512005820,2017,            Heap-buffer-overflow READ 8 with async  generators        ,OSS-Fuzz,  Alex_Gaynor,RESOLVED FIXED,High,JavaScript Engine,Memory buffer bounds error,1,Stable,['C++'],0,1510237760,1512005820,20,0,0
1659687,1659687,1659687,1597749886,1598024959,2020,            WebAssembly memory growth failure since version 79        ,colin.guyon,  colin.guyon,RESOLVED FIXED,,JavaScript: WebAssembly,,1,NotStable,"['C++', 'JS']",0,1597749886,1598024959,3,0,0
832162,832160,832162,1358487851,1359248579,2013,            JAR/ZIP crash [@nsZipArchive::BuildSynthetics/HashName]        ,Christoph Diehl,  posidron,RESOLVED FIXED,Critical,Networking: JAR,,0,Stable,['C++'],0,1358486970,1359248579,8,0,0
994907,994907,994907,1397159629,1399465718,2014,            imgDecoderObserver is refcounted on multiple threads        ,Kyle Huey,  khuey,RESOLVED FIXED,High,Graphics: ImageLib,,0,Stable,['C++'],0,1397159629,1399465718,26,0,0
1342661,1342661,1342661,1488031213,1488989229,2017,            Out of bound read in nsBinHexDecoder::DetectContentType        ,Chamal De Silva,  chamal.desilva,VERIFIED FIXED,High,Networking,Memory buffer bounds error,1,Stable,['C++'],0,1488031213,1488989229,11,0,0
1462288,1462277,1462288,1526549491,1530626169,2018,"            Crash [@ Interpret] or Crash [@ js::gc::ChunkBitmap::isMarkedAny] or Assertion failure: slotInRange(slot), at vm/NativeObject.h:966 with async function and for-await        ",Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,NotStable,,0,1526547910,1530626169,47,0,0
1261751,1261751,1261751,1459752865,1460984873,2016,            Problems with OS X Sandboxed TempDir and Rules        ,Haik Aftandilian,  haik,RESOLVED FIXED,Moderate,Security: Process Sandboxing,,0,NotStable,['C++'],0,1459752865,1460984873,14,0,0
1433502,1394523,1433502,1516985925,1526215610,2018,"            Assertion failure: getDenseCapacity() == 0, at js/src/vm/NativeObject-inl.h:356 with OOM        ",Christian Holler,  decoder,VERIFIED FIXED,Moderate,JavaScript Engine,,0,Stable,,0,1503945308,1526215610,257,150,0
1328251,1324512,1328251,1483445519,1484148883,2017,            GC races involving the self-hosting zone and workers        ,Jan de Mooij,  jandem,RESOLVED FIXED,High,JavaScript: GC,,0,Stable,"['C++', 'JS']",0,1482172086,1484148883,22,14,0
741050,-1,741050,1333177354,1651703675,2012,            Downloads initiated by other tabs are misleading        ,Michal Zalewski,  lcamtuf,NEW,Moderate,File Handling,,1,NotStable,,0,-1,-1,-1,-1,0
1691153,-1,1691153,1612567931,1616102050,2021,            Blob URLs loaded by system principal may be given the incorrect principal        ,Nika Layzell,  nika,VERIFIED FIXED,Moderate,DOM: File,Improper access control,0,Stable,"['C++', 'JS', 'HTML']",0,-1,1616102050,-1,-1,1
1181011,1181011,1181011,1436244380,1438007018,2015,            Heap-use-after-free in nsFrame::DidSetStyleContext        ,Abhishek Arya,  inferno,VERIFIED FIXED,High,CSS Parsing and Computation,,1,NotStable,['C++'],0,1436244380,1438007018,20,0,0
1422482,1422482,1422482,1512205236,1638783650,2017,            OS username disclosure using downloads manager        ,Abdulrahman Alqabandi,  qab,NEW,Low,Downloads Panel,,1,NotStable,,0,1512205236,-1,-1,0,0
862185,862185,862185,1366078612,1366298005,2013,"            Use-after-poison with -moz-column, fieldset        ",Jesse Ruderman,  jruderman,RESOLVED FIXED,,Layout,,0,Stable,"['C++', 'HTML']",0,1366078612,1366298005,2,0,0
1244595,1244595,1244595,1454297632,1454669986,2016,            Global-buffer-overflow in ConvertKeyframeSequence        ,Abhishek Arya,  inferno,RESOLVED FIXED,High,DOM: Animation,,1,NotStable,"['C++', 'HTML']",0,1454297632,1454669986,4,0,0
1202784,1202784,1202784,1441737083,1449830636,2015,"            Assertion failure: index < length_, at js/src/jit/FixedList.h:82 with ES6 Classes        ",Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1441737083,1449830636,93,0,0
750695,681976,750695,1335880200,1650892529,2012,            [meta] Fuzzing: Fonts        ,Christoph Diehl,  posidron,NEW,,Graphics,,0,NotStable,,0,1314288264,-1,-1,249,0
1045977,1045977,1045977,1406691790,1408543168,2014,            Apparent info leak caused by uninitialized memory with malformed GIFs        ,Michal Zalewski,  lcamtuf,VERIFIED FIXED,High,Graphics: ImageLib,Access of Uninitialized Pointer ,1,Stable,['C++'],0,1406691790,1408543168,21,0,0
1074485,1074485,1074485,1412025713,1412811664,2014,            Reflected Cross-Site Scripting (XSS) on about:cache context and storage request variables.        ,Brett,  hidden,RESOLVED FIXED,Low,Networking: Cache,,1,NotStable,['C++'],0,1412025713,1412811664,9,0,0
830043,830043,830043,1358042861,1564772027,2013,            Javascript redirects allow for XSS with filter bypass        ,breen.machine,  breen.machine,NEW,,DOM: Core & HTML,,1,NotStable,,0,1358042861,-1,-1,0,0
1293523,1293521,1293523,1470711982,1501597209,2016,            Read Access Violation in nsTextBoxFrame::CalculateTitleForWidth        ,Mei Wang,  wangmei.S102,NEW,Low,Graphics,,1,NotStable,,0,1470711617,-1,-1,0,0
1301069,1301069,1301069,1473258261,1473297409,2016,            Crash in nsDNSRecord::GetNextAddr        ,Marcia Knous,  marcia,RESOLVED FIXED,High,Networking: DNS,,0,NotStable,['C++'],0,1473258261,1473297409,0,0,0
1163852,1163852,1163852,1431386538,1433786618,2015,            Intermittent test_peerConnection_addSecondVideoStream.html | application terminated with exit code -5        ,Wes Kocher,  KWierso,RESOLVED FIXED,High,WebRTC,,0,Stable,['C++'],0,1431386538,1433786618,27,0,0
1212669,1208339,1212669,1444263207,1444785577,2015,            released fetch() allows full access to body on credentialed cross-origin no-cors request redirected from same-origin to cross-origin URL        ,Ben Kelly,  bkelly,RESOLVED FIXED,Critical,DOM: Core & HTML,Improper access control,0,Stable,['C++'],0,1443153530,1444785577,18,12,0
1467363,1467363,1467363,1528343785,1531498919,2018,            Intermittent GECKO(5160) | SUMMARY: AddressSanitizer: heap-use-after-free z:\build\build\src\gfx\cairo\cairo\src\cairo-gstate.c:218 in _cairo_gstate_fini        ,Treeherder Bug Filer,  intermittent-bug-filer,RESOLVED FIXED,Moderate,Graphics,,0,Stable,['C++'],0,1528343785,1531498919,36,0,1
1297476,1297476,1297476,1471976618,1569237334,2016,            certification authority display lags the certificate and authority replacement via proxy        ,Ilguiz Latypov,  ilatypov,NEW,Low,Site Identity,,1,NotStable,,0,1471976618,-1,-1,0,0
866611,866611,866611,1367224654,1367327381,2013,"            Assertion failure: length <= MAX_LENGTH, at vm/String.h        ",Gary Kwong,  gkw,VERIFIED FIXED,High,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1367224654,1367327381,1,0,0
1328861,1313340,1328861,1483619835,1486864942,2017,            Crash in arena_dalloc | mozilla::binding_danger::TErrorResult<T>::ClearDOMExceptionInfo        ,Anton Eliasson,  devel,VERIFIED FIXED,Critical,DOM: Core & HTML,7PK - Errors,0,Stable,,0,1477571751,1486864942,107,70,1
787717,787717,787717,1346529585,1348141211,2012,            ASAN: Test netwerk/test/unit/test_permmgr.js triggers error        ,Christian Holler,  decoder,RESOLVED FIXED,Critical,Networking: Cookies,,0,NotStable,['C++'],0,1346529585,1348141211,18,0,0
1261175,1261175,1261175,1459455860,1511957604,2016,            crash in nsPresContext::GetRootPresContext or nsPresContext::GetParentPresContext (from nsRefreshDriver::IsWaitingForPaint())        ,Jet Villegas,  bugs,RESOLVED FIXED,High,Layout,,0,Stable,['C++'],0,1459455860,1511957604,607,0,1
1077991,1077991,1077991,1412520541,1414679628,2014,            Crash [@ GetObjectAllocKindForCopy] with poison pattern        ,Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,NotStable,,0,1412520541,1414679628,24,0,0
1186718,1181731,1186718,1437611416,1438094125,2015,            Stagefright: heap-buffer-overflow crash [@stagefright::ESDS::parseESDescriptor]        ,Tyson Smith,  tsmith,VERIFIED FIXED,High,Audio/Video: Playback,Memory buffer bounds error,0,Stable,['C++'],0,1436385489,1438094125,19,14,0
1361432,1361432,1381079,1500056989,1500487428,2017,            Crash in objc_msgSend | -[NSKeyBindingManager interpretEventAsCommand:forClient:]        ,:Harald Kirschner :digitarald,  Harald,RESOLVED DUPLICATE,Moderate,Widget: Cocoa,,0,Stable,,0,1493744481,1505402662,134,73,0
1547266,-1,1547266,1556288062,1561363453,2019,            Intermittent AddressSanitizer: heap-use-after-free /builds/worker/workspace/build/src/obj-firefox/dist/include/mozilla/TypedEnumBits.h:79:1 in operator&<mozilla::detail::StringDataFlags>        ,Andreea Pavel,  apavel,RESOLVED FIXED,High,Networking: HTTP,,0,Stable,['C++'],0,-1,1561363453,-1,-1,0
1463501,1463501,1463501,1527010317,1527243105,2018,"            Assertion failure: !IsInsideNursery(cell), at js/src/jit/VMFunctions.cpp:695        ",Gary Kwong,  gkw,RESOLVED FIXED,High,JavaScript Engine,,0,NotStable,['C++'],0,1527010317,1527243105,2,0,0
1319271,1316267,1319271,1479774439,1481210552,2016,            IDB - Use After Free in ipc::IPCResult::Fail        ,Looben Yang,  loobenyang,RESOLVED FIXED,Critical,IPC,,1,NotStable,"['Python', 'C++']",0,1478682226,1481210552,29,12,1
1682100,-1,1682100,1607762754,1610143401,2020,            AddressSanitizer: heap-use-after-free [@ EnsureFlipped] with WRITE of size 1 through [@ mozilla::dom::quota::DirectoryLockImpl::NotifyOpenListener]        ,Anonymous,  decoder,RESOLVED FIXED,Moderate,Storage: Quota Manager,,1,NotStable,['C++'],0,-1,1610143401,-1,-1,0
1438425,1282177,1438425,1518673085,1518775014,2018,"            PDocumentRenderer __delete__() passes a size and a buffer, without length checks        ",Randell Jesup,  jesup,RESOLVED FIXED,High,Graphics,,0,Stable,['C++'],0,1466809637,1518775014,601,600,0
852342,852342,852342,1363650450,1363871756,2013,"            IonMonkey: Assertion failure: live->empty(), at ion/LiveRangeAllocator.cpp:780 or Crash on Heap or Crash [@ GetValueType]        ",Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1363650450,1363871756,2,0,0
889193,852205,889193,1372735071,1376754208,2013,            Assertion failure: !aGCThing after setting expando property on a DOMCursor        ,Reuben Morais,  reuben,RESOLVED FIXED,High,DOM: Core & HTML,,0,Stable,['C++'],0,1363628703,1376754208,151,105,0
1597481,-1,1597481,1574111434,1576580201,2019,            AddressSanitizer: heap-use-after-free [@ mozilla::dom::MessagePortService::CloseAll] with READ of size 8        ,Jason Kratzer,  jkratzer,RESOLVED FIXED,High,DOM: Workers,,0,Stable,['C++'],0,-1,1576580201,-1,-1,0
1657739,1657739,1657739,1596748048,1603878164,2020,            ThreadSanitizer: data race [@ webrtc::WebRtcAec_CreateAec] vs [@ EchoSubtraction] on WebRtcAec_FilterFar        ,Byron Campen,  bwc,RESOLVED FIXED,High,WebRTC: Audio/Video,,0,Stable,['C++'],0,1596748048,1603878164,82,0,0
1371424,1371424,1371424,1496954758,1498559152,2017,            Crash in mozilla::dom::RsaHashedKeyAlgorithm::ToObjectInternal on GC poison value        ,Andrew McCreight,  mccr8,RESOLVED FIXED,Critical,DOM: Core & HTML,,0,Stable,,0,1496954758,1498559152,18,0,0
1140773,1139792,1140655,1425690841,1427100883,2015,"            Intermittent lookupswitch.js | js(44932,0x101f0a000) malloc: *** error for object 0x5a5a5a5a5a5a5a5a: pointer being freed was not allocated (code -6, args ""--no-baseline --no-ion"")        ",Wes Kocher,  KWierso,RESOLVED DUPLICATE,High,JavaScript: GC,,0,NotStable,['C++'],0,1425547728,1427058331,17,1,0
1075546,1075546,1075546,1412172388,1412777857,2014,"            Assertion failure: entry_ == makeIndex(clasp, key, kind), at vm/Runtime.h        ",Gary Kwong,  gkw,VERIFIED FIXED,High,JavaScript: GC,,0,Stable,"['C++', 'JS']",0,1412172388,1412777857,7,0,0
1298773,1298773,1298773,1472464712,1480477642,2016,            Intermittent dom/devicestorage/test/test_app_permissions.html | application crashed [@ js::CompartmentChecker::check(JSObject *)] after Assertion failure: IsInsideNursery(obj) || !obj->asTenured().isMarked(gc::GRAY)        ,Treeherder Bug Filer,  intermittent-bug-filer,RESOLVED FIXED,High,JavaScript: GC,,0,Stable,"['C++', 'HTML']",0,1472464712,1480477642,92,0,0
946733,862890,946733,1386256894,1386502020,2013,            Crash in nr_turn_stun_ctx_cb        ,Paul Adenot,  padenot,RESOLVED FIXED,High,WebRTC: Networking,,0,Stable,['C'],0,1366215491,1386502020,234,231,0
1493689,1493689,1493689,1537800607,1538728337,2018,            SUMMARY: AddressSanitizer: heap-use-after-free /builds/worker/workspace/build/src/media/mtransport/third_party/nICEr/src/ice/ice_media_stream.c:772:48 in nr_ice_media_stream_component_failed        ,Jason Kratzer,  jkratzer,RESOLVED FIXED,High,WebRTC: Networking,,0,NotStable,['C++'],0,1537800607,1538728337,10,0,0
781859,741110,781859,1344619386,1351047798,2012,"            Assertion failure: lifetime && lifetime->head == uint32_t(head - outerScript->code) && lifetime->entry == uint32_t(entryTarget - outerScript->code), at methodjit/LoopState.cpp:80        ",Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine,,0,Stable,"['C++', 'JS']",0,1333209902,1351047798,206,132,0
990787,750278,990787,1396393602,1397046964,2014,            Fix a bunch of OOM bugs        ,Jason Orendorff,  jorendorff,RESOLVED FIXED,,JavaScript Engine,,0,NotStable,['C++'],0,1335798475,1397046964,708,701,0
